gene,category,rationale,exclude_recommended,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio,pathway_source,pathway_term,was_uncategorized
FGFR4,,,no,ENSG00000160867,Fibroblast growth factor receptor 4 (FGFR-4),Cell membrane,pulmonary interstitial fibroblast;fibroblast of lung,FGF,3.986,4.659,4.659,45653,54437,0.225,curated,endocytosis_phagosome_lysosome_autophagy,False
FOLR1,,,no,ENSG00000110195,"Folate receptor alpha (FR-alpha) (Adult folate-binding protein) (FBP) (Folate receptor 1) (Folate receptor, adult) (KB cells FBP) (Ovarian tumor-associated antigen MOv18)",Cell membrane,kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;pulmonary ionocyte;fallopian tube secretory epithelial cell;club cell;placental villous trophoblast;syncytiotrophoblast cell;kidney collecting duct cell;tracheobronchial serous cell;lung secretory cell,,0.351,0.238,0.351,4019,2777,-0.562,curated,endocytosis_phagosome_lysosome_autophagy,False
FOLR2,,,no,ENSG00000165457,"Folate receptor beta (FR-beta) (Folate receptor 2) (Folate receptor, fetal/placental) (Placental folate-binding protein) (FBP)",Cell membrane,"macrophage;elicited macrophage;alternatively activated macrophage;microglial cell;Hofbauer cell;mononuclear phagocyte;professional antigen presenting cell;dendritic cell, human",,0.685,0.585,0.685,7849,6839,-0.228,curated,endocytosis_phagosome_lysosome_autophagy,False
FUCA1,,,no,ENSG00000179163,Tissue alpha-L-fucosidase,Lysosome,intermediate monocyte,,4.735,4.577,4.735,54234,53483,-0.049,curated,endocytosis_phagosome_lysosome_autophagy,False
GAA,,,no,ENSG00000171298,Lysosomal alpha-glucosidase,Lysosome,epithelial cell of thymus;cortical thymic epithelial cell;alveolar macrophage;lung macrophage,,14.603,13.344,14.603,167253,155919,-0.13,curated,endocytosis_phagosome_lysosome_autophagy,False
GALNS,,,no,ENSG00000141012,N-acetylgalactosamine-6-sulfatase,Lysosome,,,0.92,1.121,1.121,10539,13102,0.285,curated,endocytosis_phagosome_lysosome_autophagy,True
GBA,,,no,ENSG00000177628,Glucosylceramidase,Lysosome membrane,,,4.006,5.144,5.144,45880,60101,0.361,curated,endocytosis_phagosome_lysosome_autophagy,True
GBF1,,,no,ENSG00000107862,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 (BFA-resistant GEF 1),Golgi apparatus,,,9.443,9.746,9.746,108154,113881,0.046,curated,endocytosis_phagosome_lysosome_autophagy,True
GLA,,,no,ENSG00000102393,Alpha-galactosidase A,Lysosome,fibroblast of connective tissue of nonglandular part of prostate,,3.206,2.975,3.206,36718,34758,-0.108,curated,endocytosis_phagosome_lysosome_autophagy,False
GLB1,,,no,ENSG00000170266,Beta-galactosidase,Cytoplasm,,,12.326,12.196,12.326,141169,142504,-0.015,curated,endocytosis_phagosome_lysosome_autophagy,True
GNS,,,no,ENSG00000135677,N-acetylglucosamine-6-sulfatase,Lysosome,,,12.434,13.58,13.58,142411,158673,0.127,curated,endocytosis_phagosome_lysosome_autophagy,True
GRK2,,,no,ENSG00000173020,Beta-adrenergic receptor kinase 1 (Beta-ARK-1),Cytoplasm,DN4 thymocyte;promonocyte;promyelocyte;myeloid lineage restricted progenitor cell,,10.422,12.279,12.279,119362,143482,0.237,curated,endocytosis_phagosome_lysosome_autophagy,False
GRK5,,,no,ENSG00000198873,G protein-coupled receptor kinase 5,Cytoplasm;Nucleus;Cell membrane,cortical cell of adrenal gland;intestinal tuft cell;smooth muscle myoblast;hepatic stellate cell;fibroblast of cardiac tissue;pericyte;fibro/adipogenic progenitor cell,,1.032,1.231,1.231,11821,14380,0.254,curated,endocytosis_phagosome_lysosome_autophagy,False
GUSB,,,no,ENSG00000169919,Beta-glucuronidase,Lysosome,,,17.173,22.174,22.174,196682,259095,0.369,curated,endocytosis_phagosome_lysosome_autophagy,True
HEXA,,,no,ENSG00000213614,Beta-hexosaminidase subunit alpha,Lysosome,pancreatic epsilon cell,,8.239,8.886,8.886,94363,103835,0.109,curated,endocytosis_phagosome_lysosome_autophagy,False
HEXB,,,no,ENSG00000049860,Beta-hexosaminidase subunit beta,Lysosome,pancreatic ductal cell;alveolar macrophage;lung macrophage;placental villous trophoblast;syncytiotrophoblast cell,,19.526,16.191,19.526,223634,189184,-0.27,curated,endocytosis_phagosome_lysosome_autophagy,False
HGS,,,no,ENSG00000185359,Hepatocyte growth factor-regulated tyrosine kinase substrate (Hrs) (Protein pp110),Cytoplasm,,,3.307,4.092,4.092,37874,47817,0.307,curated,endocytosis_phagosome_lysosome_autophagy,True
HRAS,,,no,ENSG00000174775,GTPase HRas,Cell membrane,,,3.894,4.039,4.039,44603,47189,0.052,curated,endocytosis_phagosome_lysosome_autophagy,True
HSPA1L,,,no,ENSG00000204390,Heat shock 70 kDa protein 1-like (Heat shock 70 kDa protein 1L) (Heat shock 70 kDa protein 1-Hom) (HSP70-Hom),,,,0.331,0.361,0.361,3786,4214,0.126,curated,endocytosis_phagosome_lysosome_autophagy,True
HSPA2,,,no,ENSG00000126803,Heat shock-related 70 kDa protein 2 (Heat shock 70 kDa protein 2),Cytoplasm,intestinal crypt stem cell of large intestine;bronchial smooth muscle cell;extravillous trophoblast,,2.694,2.337,2.694,30855,27313,-0.205,curated,endocytosis_phagosome_lysosome_autophagy,False
HSPA6,,,no,ENSG00000173110,Heat shock 70 kDa protein 6 (Heat shock 70 kDa protein B'),,"glomerular capillary endothelial cell;cerebral cortex endothelial cell;double-positive, alpha-beta thymocyte;T-helper 1 cell;immature T cell;thymocyte;double negative thymocyte;early T lineage precursor;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;theca cell",,0.55,0.961,0.961,6304,11226,0.804,curated,endocytosis_phagosome_lysosome_autophagy,False
HSPA8,,,no,ENSG00000109971,Heat shock cognate 71 kDa protein,Cytoplasm,"mature conventional dendritic cell;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;activated CD4-positive, alpha-beta T cell;mucosal invariant T cell;mature T cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",,70.479,61.871,70.479,807194,722951,-0.188,curated,endocytosis_phagosome_lysosome_autophagy,False
IDUA,,,no,ENSG00000127415,Alpha-L-iduronidase,Lysosome,,,4.929,8.156,8.156,56451,95298,0.727,curated,endocytosis_phagosome_lysosome_autophagy,True
IGF1R,,,no,ENSG00000140443,Insulin-like growth factor 1 receptor,Cell membrane,corneal endothelial cell;pigmented epithelial cell;smooth muscle cell of sphincter of pupil,IGF,10.202,10.651,10.651,116843,124455,0.062,curated,endocytosis_phagosome_lysosome_autophagy,False
IGF2R,,,no,ENSG00000197081,Cation-independent mannose-6-phosphate receptor (CI Man-6-P receptor) (CI-MPR) (M6PR) (300 kDa mannose 6-phosphate receptor) (MPR 300) (Insulin-like growth factor 2 receptor) (Insulin-like growth factor II receptor) (IGF-II receptor) (M6P/IGF2 receptor) (M6P/IGF2R) (CD antigen CD222),Golgi apparatus membrane,endocardial cell,IGF,18.039,19.057,19.057,206599,222671,0.079,curated,endocytosis_phagosome_lysosome_autophagy,True
IL2RA,,,no,ENSG00000134460,Interleukin-2 receptor subunit alpha (IL-2 receptor subunit alpha) (IL-2-RA) (IL-2R subunit alpha) (IL2-RA) (TAC antigen) (p55) (CD antigen CD25),Membrane,"T cell;mature alpha-beta T cell;CD4-positive, alpha-beta T cell;CD4-positive helper T cell;T-helper 17 cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;mature NK T cell;type I NK T cell;mature T cell;regulatory T cell;exhausted T cell;group 2 innate lymphoid cell",IL2,0.192,0.035,0.192,2201,405,-2.471,curated,endocytosis_phagosome_lysosome_autophagy,False
IL2RB,,,no,ENSG00000100385,Interleukin-2 receptor subunit beta (IL-2 receptor subunit beta) (IL-2R subunit beta) (IL-2RB) (High affinity IL-2 receptor subunit beta) (Interleukin-15 receptor subunit beta) (p70-75) (p75) (CD antigen CD122),Cell membrane,"leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;regulatory T cell;intraepithelial lymphocyte;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 3 innate lymphoid cell",IL2,0.076,0.19,0.19,868,2215,1.323,curated,endocytosis_phagosome_lysosome_autophagy,False
IL2RG,,,no,ENSG00000147168,Cytokine receptor common subunit gamma (Interleukin-2 receptor subunit gamma) (IL-2 receptor subunit gamma) (IL-2R subunit gamma) (IL-2RG) (gammaC) (p64) (CD antigen CD132),Cell membrane,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T-helper 17 cell;effector memory CD4-positive, alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta cytotoxic T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;effector CD8-positive, alpha-beta T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mucosal invariant T cell;exhausted T cell;intraepithelial lymphocyte;double negative thymocyte;innate lymphoid cell;natural killer cell;immature natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;group 2 innate lymphoid cell, human;group 3 innate lymphoid cell;hematopoietic multipotent progenitor cell;early T lineage precursor",IL2,0.277,0.597,0.597,3171,6978,1.109,curated,endocytosis_phagosome_lysosome_autophagy,False
IQSEC1,,,no,ENSG00000144711,IQ motif and SEC7 domain-containing protein 1 (ADP-ribosylation factors guanine nucleotide-exchange protein 100) (ADP-ribosylation factors guanine nucleotide-exchange protein 2) (Brefeldin-resistant Arf-GEF 2 protein) (BRAG2),Cytoplasm,lens fiber cell;secondary lens fiber,,5.427,6.232,6.232,62159,72825,0.2,curated,endocytosis_phagosome_lysosome_autophagy,True
ITCH,,,no,ENSG00000078747,E3 ubiquitin-protein ligase Itchy homolog (Itch),Cell membrane,preadipocyte,,14.99,14.219,14.99,171678,166149,-0.076,curated,endocytosis_phagosome_lysosome_autophagy,True
ITGA2,,,no,ENSG00000164171,Integrin alpha-2 (CD49 antigen-like family member B) (Collagen receptor) (Platelet membrane glycoprotein Ia) (GPIa) (VLA-2 subunit alpha) (CD antigen CD49b),Membrane,basal cell;luminal epithelial cell of mammary gland;basal epithelial cell of prostatic duct;myoepithelial cell;myoepithelial cell of mammary gland;epithelial cell of prostate;basal cell of prostate epithelium;mammary gland epithelial cell;epithelial cell of urethra;conjunctival epithelial cell,COLLAGEN;LAMININ;CHAD;CSPG4,2.525,2.233,2.525,28924,26096,-0.177,curated,endocytosis_phagosome_lysosome_autophagy,False
ITGA5,,,no,ENSG00000161638,Integrin alpha-5 (CD49 antigen-like family member E) (Fibronectin receptor subunit alpha) (Integrin alpha-F) (VLA-5) (CD antigen CD49e),Cell membrane,squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;retinal blood vessel endothelial cell;endothelial cell;endothelial cell of vascular tree;surface ectodermal cell;smooth muscle cell of prostate;extravillous trophoblast;fibroblast of breast,CD40;SPP1;VISFATIN;ANGPTL;ANGPT;FN1,3.693,3.113,3.693,42298,36375,-0.247,curated,endocytosis_phagosome_lysosome_autophagy,False
ITGAM,,,no,ENSG00000169896,Integrin alpha-M (CD11 antigen-like family member B) (CR-3 alpha chain) (Cell surface glycoprotein MAC-1 subunit alpha) (Leukocyte adhesion receptor MO1) (Neutrophil adherence receptor) (CD antigen CD11b),Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;granulocyte;neutrophil;immature neutrophil;leukocyte;myeloid leukocyte;myelocyte;granulocytopoietic cell",CD40;COMPLEMENT;CD23;GP1BA;ICAM;JAM;THY1,1.411,1.928,1.928,16156,22529,0.451,curated,endocytosis_phagosome_lysosome_autophagy,False
ITGAV,,,no,ENSG00000138448,Integrin alpha-V (Vitronectin receptor) (Vitronectin receptor subunit alpha) (CD antigen CD51),Cell membrane,pigmented ciliary epithelial cell;type B pancreatic cell;kidney glomerular epithelial cell;podocyte;retinal pigment epithelial cell,NRG;IGF;SPP1;ANGPTL;PTN;PERIOSTIN;COLLAGEN;FN1;LAMININ;THBS;VTN;TENASCIN;DSPP;VWF;BSP;DMP1;CD23;JAM;L1CAM;THY1;ADGRA;ADGRB;ADGRE;MMP,7.177,5.973,7.177,82199,69797,-0.265,curated,endocytosis_phagosome_lysosome_autophagy,False
ITGB2,,,no,ENSG00000160255,"Integrin beta-2 (Cell surface adhesion glycoproteins LFA-1/CR3/p150,95 subunit beta) (Complement receptor C3 subunit beta) (CD antigen CD18)",Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;mononuclear cell;CD8-positive, alpha-beta cytotoxic T cell;innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;ILC1, human;myeloid cell",CD40;COMPLEMENT;CD23;GP1BA;ICAM;JAM;THY1;VCAM,4.874,6.89,6.89,55817,80511,0.5,curated,endocytosis_phagosome_lysosome_autophagy,False
ITGB3,,,no,ENSG00000259207,Integrin beta-3 (Platelet membrane glycoprotein IIIa) (GPIIIa) (CD antigen CD61),Cell membrane,blood cell;platelet;megakaryocyte-erythroid progenitor cell;megakaryocyte,NRG;IGF;CD40;SPP1;ANGPTL;PTN;PERIOSTIN;FN1;THBS;VTN;TENASCIN;VWF;BSP;DMP1;CD23;L1CAM;THY1;ADGRA;ADGRE;MMP,0.71,0.636,0.71,8132,7431,-0.159,curated,endocytosis_phagosome_lysosome_autophagy,False
ITGB5,,,no,ENSG00000082781,Integrin beta-5,Cell membrane,,SPP1;PERIOSTIN;VTN;BSP;ADGRB,6.12,5.769,6.12,70095,67411,-0.085,curated,endocytosis_phagosome_lysosome_autophagy,True
KIF5B,,,no,ENSG00000170759,Kinesin-1 heavy chain (Conventional kinesin heavy chain) (Ubiquitous kinesin heavy chain) (UKHC),Cytoplasm,brush cell of trachea;brush cell of bronchus;salivary gland cell,,21.827,17.651,21.827,249981,206253,-0.306,curated,endocytosis_phagosome_lysosome_autophagy,True
LAMP1,,,no,ENSG00000185896,Lysosome-associated membrane glycoprotein 1 (LAMP-1) (Lysosome-associated membrane protein 1) (CD107 antigen-like family member A) (CD antigen CD107a),Cell membrane,pancreatic PP cell;PP cell;myeloid leukocyte;myeloid cell,,40.034,39.204,40.034,458513,458090,-0.03,curated,endocytosis_phagosome_lysosome_autophagy,False
LAMP2,,,no,ENSG00000005893,Lysosome-associated membrane glycoprotein 2 (LAMP-2) (Lysosome-associated membrane protein 2) (CD107 antigen-like family member B) (LGP-96) (CD antigen CD107b),Cell membrane,intrahepatic cholangiocyte;acinar cell of salivary gland;duodenum glandular cell,,15.269,15.904,15.904,174880,185838,0.059,curated,endocytosis_phagosome_lysosome_autophagy,True
LAMP3,,,no,ENSG00000078081,Lysosome-associated membrane glycoprotein 3 (LAMP-3) (Lysosomal-associated membrane protein 3) (DC-lysosome-associated membrane glycoprotein) (DC LAMP) (Protein TSC403) (CD antigen CD208),Cell surface,"epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;Langerhans cell;myeloid dendritic cell, human;lung secretory cell",,1.415,1.433,1.433,16203,16747,0.019,curated,endocytosis_phagosome_lysosome_autophagy,False
LAPTM4B,,,no,ENSG00000104341,Lysosomal-associated transmembrane protein 4B (Lysosome-associated transmembrane protein 4-beta),Endomembrane system,epithelial cell of alveolus of lung;pneumocyte;fallopian tube secretory epithelial cell;granulosa cell;epithelial cell of uterus;ovarian surface epithelial cell;Leydig cell;hematopoietic multipotent progenitor cell;retinal cone cell;interstitial cell of ovary,,17.912,13.986,17.912,205145,163424,-0.357,curated,endocytosis_phagosome_lysosome_autophagy,False
LDLR,,,no,ENSG00000130164,Low-density lipoprotein receptor (LDL receptor),Cell membrane,paneth cell of epithelium of small intestine;duodenum glandular cell;cortical cell of adrenal gland;serous cell of epithelium of trachea,,11.863,4.159,11.863,135864,48596,-1.512,curated,endocytosis_phagosome_lysosome_autophagy,True
LGMN,,,no,ENSG00000100600,Legumain,Lysosome,pancreatic PP cell;PP cell;macrophage;elicited macrophage;alternatively activated macrophage;Kupffer cell;colon macrophage;Hofbauer cell;intermediate monocyte;immature innate lymphoid cell,,5.953,7.062,7.062,68174,82513,0.246,curated,endocytosis_phagosome_lysosome_autophagy,False
LIPA,,,no,ENSG00000107798,Lysosomal acid lipase/cholesteryl ester hydrolase (Acid cholesteryl ester hydrolase) (LAL),Lysosome,macrophage;alveolar macrophage;colon macrophage;lung macrophage,,9.32,6.637,9.32,106741,77550,-0.49,curated,endocytosis_phagosome_lysosome_autophagy,False
MAN2B1,,,no,ENSG00000104774,Lysosomal alpha-mannosidase (Laman),Lysosome,"dendritic cell;plasmacytoid dendritic cell;CD141-positive myeloid dendritic cell;conventional dendritic cell;Langerhans cell;myeloid dendritic cell;myeloid dendritic cell, human;CD1c-positive myeloid dendritic cell;dendritic cell, human",,15.713,16.668,16.668,179958,194761,0.085,curated,endocytosis_phagosome_lysosome_autophagy,False
MARCO,,,no,ENSG00000019169,Macrophage receptor MARCO (Macrophage receptor with collagenous structure) (Scavenger receptor class A member 2),Cell membrane,blood vessel endothelial cell;endothelial cell of lymphatic vessel;phagocyte;macrophage;alternatively activated macrophage;tissue-resident macrophage;alveolar macrophage;lung macrophage;hematopoietic cell;basophil;leukocyte;professional antigen presenting cell;myeloid cell,UGRP1,0.733,0.485,0.733,8392,5662,-0.597,curated,endocytosis_phagosome_lysosome_autophagy,False
MBL2,,,no,ENSG00000165471,Mannose-binding protein C (MBP-C) (Collectin-1) (MBP1) (Mannan-binding protein) (Mannose-binding lectin),Secreted,,,0.037,,0.037,424,0,,curated,endocytosis_phagosome_lysosome_autophagy,True
MDM2,,,no,ENSG00000135679,E3 ubiquitin-protein ligase Mdm2,Nucleus,,,10.664,10.219,10.664,122134,119404,-0.062,curated,endocytosis_phagosome_lysosome_autophagy,False
MPO,,,no,ENSG00000005381,Myeloperoxidase (MPO),Lysosome,bone marrow cell;granulocyte monocyte progenitor cell;granulocyte;neutrophil;immature neutrophil;promonocyte;promyelocyte;common dendritic progenitor;macrophage dendritic cell progenitor;basophil mast progenitor cell;myelocyte;hematopoietic precursor cell;hematopoietic multipotent progenitor cell;early lymphoid progenitor;lymphoid lineage restricted progenitor cell;pro-T cell;early T lineage precursor;myeloid lineage restricted progenitor cell;granulocytopoietic cell;common myeloid progenitor;common lymphoid progenitor,,0.063,0.073,0.073,717,852,0.22,curated,endocytosis_phagosome_lysosome_autophagy,False
MRC1,,,no,ENSG00000260314,Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206),Endosome membrane,endothelial cell of lymphatic vessel;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;microglial cell;colon macrophage;lung macrophage;Hofbauer cell;mononuclear phagocyte;surface ectodermal cell;professional antigen presenting cell;immature innate lymphoid cell,CD45,3.876,4.012,4.012,44386,46879,0.05,curated,endocytosis_phagosome_lysosome_autophagy,False
MRC2,,,no,ENSG00000011028,C-type mannose receptor 2 (C-type lectin domain family 13 member E) (Endocytic receptor 180) (Macrophage mannose receptor 2) (Urokinase-type plasminogen activator receptor-associated protein) (UPAR-associated protein) (Urokinase receptor-associated protein) (CD antigen CD280),Membrane,endosteal cell;preosteoblast;connective tissue cell;fibroblast;keratocyte;pancreatic stellate cell;fibroblast of cardiac tissue;fibroblast of lung;osteoblast;tendon cell,,4.106,3.841,4.106,47024,44880,-0.096,curated,endocytosis_phagosome_lysosome_autophagy,False
MSR1,,,no,ENSG00000038945,Macrophage scavenger receptor types I and II (Macrophage acetylated LDL receptor I and II) (Scavenger receptor class A member 1) (CD antigen CD204),Membrane,phagocyte;macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;mature microglial cell;lung macrophage;professional antigen presenting cell;immature innate lymphoid cell,,4.006,4.786,4.786,45875,55923,0.257,curated,endocytosis_phagosome_lysosome_autophagy,False
NCF1,,,no,ENSG00000158517,Neutrophil cytosol factor 1 (NCF-1) (47 kDa autosomal chronic granulomatous disease protein) (47 kDa neutrophil oxidase factor) (NCF-47K) (Neutrophil NADPH oxidase factor 1) (Nox organizer 2) (Nox-organizing protein 2) (SH3 and PX domain-containing protein 1A) (p47-phox),Cytoplasm,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;blood cell;granulocyte;immature neutrophil;leukocyte;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;mature B cell;naive B cell;B-1a B cell;B-1b B cell;germinal center B cell;plasmablast;myeloid leukocyte;monocyte;CD14-positive monocyte;B cell;immature B cell;small pre-B-II cell;pre-B-I cell;myelocyte",,0.709,1.514,1.514,8121,17687,1.094,curated,endocytosis_phagosome_lysosome_autophagy,False
NCF2,,,no,ENSG00000116701,Neutrophil cytosol factor 2 (NCF-2) (67 kDa neutrophil oxidase factor) (NADPH oxidase activator 2) (Neutrophil NADPH oxidase factor 2) (p67-phox),Cytoplasm,"phagocyte;macrophage;alveolar macrophage;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;blood cell;granulocyte;neutrophil;leukocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;peripheral blood mononuclear cell;myeloid cell",,1.758,2.19,2.19,20137,25588,0.317,curated,endocytosis_phagosome_lysosome_autophagy,False
NCF4,,,no,ENSG00000100365,Neutrophil cytosol factor 4 (NCF-4) (Neutrophil NADPH oxidase factor 4) (SH3 and PX domain-containing protein 4) (p40-phox) (p40phox),Cytoplasm,colon macrophage;Hofbauer cell;hematopoietic cell;granulocyte;eosinophil;neutrophil;leukocyte;intermediate monocyte;basophil mast progenitor cell;myelocyte;myeloid lineage restricted progenitor cell;granulocytopoietic cell,,0.782,1.275,1.275,8952,14898,0.706,curated,endocytosis_phagosome_lysosome_autophagy,False
NEDD4,,,no,ENSG00000069869,E3 ubiquitin-protein ligase NEDD4,Cytoplasm,skeletal muscle fiber;slow muscle cell;fast muscle cell;cell of skeletal muscle,,1.941,1.795,1.941,22230,20976,-0.113,curated,endocytosis_phagosome_lysosome_autophagy,True
NEDD4L,,,no,ENSG00000049759,E3 ubiquitin-protein ligase NEDD4-like,Cytoplasm,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;luminal cell of prostate epithelium;retinal pigment epithelial cell;papillary tips cell;lung secretory cell,,6.216,5.657,6.216,71195,66100,-0.136,curated,endocytosis_phagosome_lysosome_autophagy,False
NOS1,,,no,ENSG00000089250,Nitric oxide synthase 1,Cell membrane,macula densa epithelial cell;neuron,,0.87,0.821,0.87,9965,9597,-0.083,curated,endocytosis_phagosome_lysosome_autophagy,False
NPC1,,,no,ENSG00000141458,NPC intracellular cholesterol transporter 1 (Niemann-Pick C1 protein),Late endosome membrane,cortical cell of adrenal gland,,2.764,2.718,2.764,31661,31757,-0.025,curated,endocytosis_phagosome_lysosome_autophagy,True
OLR1,,,no,ENSG00000173391,Oxidized low-density lipoprotein receptor 1 (Ox-LDL receptor 1) (C-type lectin domain family 8 member A) (Lectin-like oxidized LDL receptor 1) (LOX-1) (Lectin-like oxLDL receptor 1) (hLOX-1) (Lectin-type oxidized LDL receptor 1),Cell membrane,phagocyte;macrophage;elicited macrophage;inflammatory macrophage;tissue-resident macrophage;alveolar macrophage;central nervous system macrophage;microglial cell;mature microglial cell;lung macrophage;placental villous trophoblast;syncytiotrophoblast cell;hematopoietic cell;granulocyte;basophil;professional antigen presenting cell;myelocyte;granulocytopoietic cell,,0.469,0.76,0.76,5367,8877,0.697,curated,endocytosis_phagosome_lysosome_autophagy,False
PARD3,,,no,ENSG00000148498,Partitioning defective 3 homolog (PAR-3) (PARD-3) (Atypical PKC isotype-specific-interacting protein) (ASIP) (CTCL tumor antigen se2-5) (PAR3-alpha),Cytoplasm,papillary tips cell,PARs,7.205,8.225,8.225,82520,96105,0.191,curated,endocytosis_phagosome_lysosome_autophagy,True
PDCD6IP,,,no,ENSG00000170248,Programmed cell death 6-interacting protein (PDCD6-interacting protein) (ALG-2-interacting protein 1) (ALG-2-interacting protein X) (Hp95),Cytoplasm,,,6.069,7.246,7.246,69512,84669,0.256,curated,endocytosis_phagosome_lysosome_autophagy,True
PDGFRA,,,no,ENSG00000134853,Platelet-derived growth factor receptor alpha (PDGF-R-alpha) (PDGFR-alpha),Cell membrane,mesenchymal stem cell;interstitial cell of Cajal;mesodermal cell;muscle cell;smooth muscle cell;connective tissue cell;fibroblast;keratocyte;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;fibroblast of breast;mesothelial fibroblast;myofibroblast cell;stromal cell;stromal cell of ovary;interstitial cell of ovary;mesangial cell;mesenchymal cell;fibro/adipogenic progenitor cell,PDGF,7.675,7.553,7.675,87901,88254,-0.023,curated,endocytosis_phagosome_lysosome_autophagy,False
PIK3C3,,,no,ENSG00000078142,Phosphatidylinositol 3-kinase catalytic subunit type 3 (PI3-kinase type 3) (PI3K type 3) (PtdIns-3-kinase type 3),Midbody,,,7.112,8.033,8.033,81456,93860,0.176,curated,endocytosis_phagosome_lysosome_autophagy,True
PIKFYVE,,,no,ENSG00000115020,1-phosphatidylinositol 3-phosphate 5-kinase (Phosphatidylinositol 3-phosphate 5-kinase),Endosome membrane,,,5.76,5.928,5.928,65973,69270,0.041,curated,endocytosis_phagosome_lysosome_autophagy,True
PLA2R1,,,no,ENSG00000153246,Secretory phospholipase A2 receptor (PLA2-R) (PLA2R) (180 kDa secretory phospholipase A2 receptor) (C-type lectin domain family 13 member C) (M-type receptor),Cell membrane,lung goblet cell;acinar cell of salivary gland;epithelial cell of sweat gland;kidney glomerular epithelial cell;podocyte;sebaceous gland cell,,0.64,0.541,0.64,7325,6322,-0.241,curated,endocytosis_phagosome_lysosome_autophagy,False
PLD1,,,no,ENSG00000075651,Phospholipase D1 (PLD 1) (hPLD1),Cytoplasm,pigmented epithelial cell;non-pigmented ciliary epithelial cell,,5.994,6.647,6.647,68647,77667,0.149,curated,endocytosis_phagosome_lysosome_autophagy,False
PLD2,,,no,ENSG00000129219,Phospholipase D2 (PLD 2) (hPLD2),Cell membrane,,,3.27,4.304,4.304,37450,50293,0.396,curated,endocytosis_phagosome_lysosome_autophagy,True
